;co2;humidity;temperature;timestamp;month;day;time
8704;488;40.9621;20.4906;2;10;31;15:14:16
8705;488;40.9621;20.4906;2;10;31;15:14:16
8706;466;38.4251;20491;4;11;16;14:44:04
8707;460;38.4249;20491;4;11;16;14:45:04
8708;456;38.4249;20491;4;11;16;14:46:04
8709;471;38.4249;20491;4;11;16;14:47:04
8710;469;38.4248;20491;4;11;16;14:48:04
8711;466;38.4249;20.4909;4;11;16;14:49:04
8712;464;38.4245;20.4908;4;11;16;14:50:04
8713;464;38.4245;20.4908;4;11;16;14:50:04
8714;462;38.4241;20.4909;4;11;16;14:51:04
8715;459;38.4245;20.4908;4;11;16;14:52:04
8716;463;38.4246;20.4908;4;11;16;14:53:04
8717;458;38424;20.4908;4;11;16;14:54:04
8718;457;38424;20.4909;4;11;16;14:55:04
8719;464;38.4241;20.4908;4;11;16;14:56:04
8720;462;38.4238;20.4909;4;11;16;14:57:04
8721;464;38424;20.4909;4;11;16;14:58:04
8722;463;38.4235;20.4909;4;11;16;14:59:04
8723;460;38.4235;20.4909;4;11;16;15:00:04
8724;465;38.4235;20.4909;4;11;16;15:01:04
8725;467;38.4235;20491;4;11;16;15:02:04
8726;467;38.4235;20491;4;11;16;15:02:04
8727;463;38.4231;20491;4;11;16;15:03:04
8728;464;38423;20.4909;4;11;16;15:04:04
8729;464;38423;20.4909;4;11;16;15:04:04
8730;461;38.4226;20.4909;4;11;16;15:05:04
8731;455;38.4224;20.4909;4;11;16;15:06:04
8732;454;38.4221;20.4909;4;11;16;15:07:04
8733;454;38.4222;20.4909;4;11;16;15:08:04
8734;454;38.4222;20.4909;4;11;16;15:08:04
8735;452;38422;20491;4;11;16;15:09:04
8736;450;38.4223;20.4911;4;11;16;15:10:04
8737;450;38.4217;20491;4;11;16;15:11:04
8738;450;38.4217;20.4911;4;11;16;15:12:04
8739;450;38.4218;20.4911;4;11;16;15:13:04
8740;448;38.4214;20.4912;4;11;16;15:14:04
8741;449;38.4214;20.4912;4;11;16;15:15:04
8742;448;38.4213;20.4911;4;11;16;15:16:04
8743;439;38.4207;20.4911;4;11;16;15:17:04
8744;441;38.4208;20.4912;4;11;16;15:18:04
8745;441;38.4211;20.4911;4;11;16;15:19:04
8746;441;38.4211;20.4911;4;11;16;15:19:04
8747;444;38.42;20.4912;4;11;16;15:20:04
8748;443;38.42;20.4912;4;11;16;15:21:04
8749;439;38.4196;20.4912;4;11;16;15:22:04
8750;438;38.4199;20.4912;4;11;16;15:23:04
8751;437;38.4198;20.4911;4;11;16;15:24:04
8752;438;38.4195;20491;4;11;16;15:25:04
8753;437;38.4194;20.4911;4;11;16;15:26:04
8754;437;38.4194;20.4911;4;11;16;15:27:05
8755;439;38.4193;20.4911;4;11;16;15:28:05
8756;436;38.4189;20.4911;4;11;16;15:29:05
8757;436;38.4189;20.4911;4;11;16;15:29:05
8758;438;38.4184;20.4912;4;11;16;15:30:05
8759;438;38.4184;20.4912;4;11;16;15:30:05
8760;437;38.4187;20.4912;4;11;16;15:31:05
8761;437;38.4187;20.4912;4;11;16;15:31:05
8762;437;38.4186;20.4912;4;11;16;15:32:05
8763;437;38.4186;20.4912;4;11;16;15:32:05
8764;437;38.4179;20.4912;4;11;16;15:33:05
8765;437;38.4179;20.4912;4;11;16;15:33:05
8766;432;38.4179;20.4912;4;11;16;15:34:05
8767;434;38.4179;20.4911;4;11;16;15:35:05
8768;436;38.4178;20491;4;11;16;15:36:05
8769;433;38.4177;20.4911;4;11;16;15:37:05
8770;436;38.4181;20.4909;4;11;16;15:38:05
8771;435;38.4174;20491;4;11;16;15:39:05
8772;436;38.4173;20491;4;11;16;15:40:05
8773;436;38.4173;20491;4;11;16;15:40:05
8774;436;38.4172;20.4909;4;11;16;15:41:05
8775;434;38.4172;20.4909;4;11;16;15:42:05
8776;434;38.4167;20491;4;11;16;15:43:05
8777;434;38.4167;20491;4;11;16;15:43:05
8778;437;38.4162;20491;4;11;16;15:44:05
8779;436;38.4167;20491;4;11;16;15:45:05
8780;435;38.4163;20491;4;11;16;15:46:05
8781;436;38.4163;20.4909;4;11;16;15:47:05
8782;435;38.4162;20.4908;4;11;16;15:48:05
8783;433;38.4159;20.4908;4;11;16;15:49:05
8784;433;38.4159;20.4908;4;11;16;15:49:05
8785;435;38416;20.4908;4;11;16;15:50:05
8786;435;38416;20.4907;4;11;16;15:51:05
8787;437;38416;20.4908;4;11;16;15:52:05
8788;433;38.4156;20.4907;4;11;16;15:53:05
8789;433;38.4156;20.4907;4;11;16;15:53:05
8790;429;38.4154;20.4907;4;11;16;15:54:05
8791;436;38.4153;20.4906;4;11;16;15:55:05
8792;436;38.4155;20.4906;4;11;16;15:56:05
8793;434;38.4153;20.4907;4;11;16;15:57:05
8794;432;38.4149;20.4906;4;11;16;15:58:05
8795;426;38.4148;20.4906;4;11;16;15:59:05
8796;426;38.4148;20.4906;4;11;16;15:59:05
8797;432;38.4149;20.4906;4;11;16;16:00:05
8798;427;38.4147;20.4905;4;11;16;16:01:05
8799;433;38.4147;20.4905;4;11;16;16:02:05
8800;433;38.4147;20.4905;4;11;16;16:02:05
8801;424;38.4144;20.4904;4;11;16;16:03:05
8802;424;38.4142;20.4903;4;11;16;16:04:05
8803;424;38.4142;20.4903;4;11;16;16:04:05
8804;432;38.4138;20.4903;4;11;16;16:05:05
8805;431;38.4137;20.4903;4;11;16;16:06:05
8806;434;38.4141;20.4903;4;11;16;16:07:05
8807;431;38.4134;20.4903;4;11;16;16:08:05
8808;429;38.4133;20.4902;4;11;16;16:09:05
8809;429;38.4133;20.4902;4;11;16;16:09:05
8810;426;38.4132;20.4902;4;11;16;16:10:05
8811;427;38.4133;20.4902;4;11;16;16:11:05
8812;428;38413;20.4901;4;11;16;16:12:05
8813;432;38.4129;20.4902;4;11;16;16:13:05
8814;436;38.4128;20.4902;4;11;16;16:14:05
8815;436;38.4128;20.4902;4;11;16;16:14:05
8816;430;38.4129;20.4902;4;11;16;16:15:05
8817;433;38.4126;20.4902;4;11;16;16:16:05
8818;439;38.4124;20.4901;4;11;16;16:17:05
8819;440;38.4124;20.4902;4;11;16;16:18:05
8820;431;38.4122;20.4902;4;11;16;16:19:05
8821;427;38.4123;20.4902;4;11;16;16:20:05
8822;429;38.4111;20.49;4;11;16;16:27:19
8823;432;38.4109;20.49;4;11;16;16:28:39
8824;428;38.4105;20.4899;4;11;16;16:32:51
8825;422;38.4108;20.4899;4;11;16;16:35:27
8826;428;38.4105;20.4897;4;11;16;16:37:50
8827;430;38.4105;20.4898;4;11;16;16:39:00
8828;426;38.4102;20.4898;4;11;16;16:41:25
8829;424;38.4102;20.4896;4;11;16;16:49:14
8830;422;38.4099;20.4894;4;11;16;16:53:05
8831;426;38.4099;20.4894;4;11;16;16:55:25
8832;431;38.4094;20.4893;4;11;16;17:09:11
8833;432;38.4093;20.4892;4;11;16;17:10:16
8834;425;38409;20.4891;4;11;16;17:11:25
8835;424;38.4093;20.4891;4;11;16;17:12:26
8836;422;38.4089;20.4892;4;11;16;17:15:11
8837;422;38.4089;20.4892;4;11;16;17:15:11
8838;430;38.4091;20.4892;4;11;16;17:17:48
8839;432;38409;20.4892;4;11;16;17:19:11
8840;423;38.4088;20489;4;11;16;17:22:05
8841;423;38.4088;20489;4;11;16;17:22:05
8842;422;38409;20.4891;4;11;16;17:23:45
8843;425;38.4085;20489;4;11;16;17:26:09
8844;428;38.4085;20.4891;4;11;16;17:27:46
8845;428;38.4085;20.4891;4;11;16;17:27:46
8846;425;38.4087;20.4891;4;11;16;17:28:51
8847;423;38408;20.4891;4;11;16;17:35:15
8848;419;38.4075;20489;4;11;16;17:36:20
8849;430;38.4076;20489;4;11;16;17:40:21
8850;422;38408;20.4888;4;11;16;17:44:46
8851;422;38408;20.4888;4;11;16;17:44:46
8852;424;38.4074;20.4887;4;11;16;17:47:07
8853;426;38.4072;20.4887;4;11;16;17:49:58
8854;425;38.4071;20.4888;4;11;16;17:51:55
8855;423;38.4069;20.4888;4;11;16;17:54:21
8856;429;38.4069;20.4887;4;11;16;17:56:08
8857;425;38.4066;20.4887;4;11;16;17:57:53
8858;427;38.4065;20.4887;4;11;16;17:59:04
8859;430;38.4066;20.4886;4;11;16;18:02:38
8860;418;38.4059;20.4885;4;11;16;18:06:46
8861;418;38.4059;20.4885;4;11;16;18:06:46
8862;427;38.4048;20.4884;4;11;16;18:12:52
8863;430;38.4038;20.4883;4;11;16;18:15:47
8864;429;38.4029;20.4884;4;11;16;18:19:46
8865;429;38.4029;20.4884;4;11;16;18:19:46
8866;428;38.4029;20.4884;4;11;16;18:21:01
8867;423;38.4021;20.4883;4;11;16;18:22:01
8868;425;38.4018;20.4883;4;11;16;18:24:26
8869;425;38.4018;20.4883;4;11;16;18:24:26
8870;424;38401;20.4883;4;11;16;18:26:47
8871;428;38.4004;20.4882;4;11;16;18:28:17
